s_id,a_id,x,y
1,-2,-1906.18,-252.68
1,-7,1969.53,-1196.89
1,-9,2264.14,351.92
1,-10,-1839.7,-172.39
1,-18,-3322.77,1976.17
1,-19,1637.17,-3794.14
1,-20,-1583.58,-787.56
1,-21,1512.87,-4037.52
1,-25,-2793.03,1489.21
1,-26,-2619.32,1002.94
1,-27,-2831.05,1661.49
1,-29,-2352.84,1199.42
1,-33,-1457.31,272.85
1,-36,-1154.97,-1127.76
1,-46,-1923.18,1474.46
1,-49,-2427.92,1370.14
1,-54,-1511.62,1759.27
1,-59,3152.41,-282.43
1,-65,-2269.05,1275.39
1,-85,1321.18,-3891.71
1,-86,911.78,349.51
1,-90,185.92,-1630.52
1,-92,-1806.68,-182.54
1,-103,825.07,-1250.49
1,-105,-806.41,-39.14
1,-108,-2657.34,1871.15
1,-118,-822.87,-23.5
1,-122,1683.11,612.24
1,-123,-3511.62,2879.96
1,-129,1500.58,78.42
1,-136,-2409.27,2400.25
1,-137,172.48,-2862.32
1,-140,440.76,-2691.38
1,-142,-466.08,-2204.25
1,-147,85.23,-1218.65
2,-1,1906.18,252.68
2,-7,3875.7,-944.21
2,-9,4170.31,604.6
2,-10,66.48,80.29
2,-18,-1416.59,2228.84
2,-20,322.6,-534.89
2,-24,-2117.45,-3647.88
2,-25,-886.85,1741.89
2,-26,-713.14,1255.61
2,-27,-924.87,1914.16
2,-29,-446.67,1452.09
2,-33,448.87,525.53
2,-36,751.2,-875.09
2,-37,-2107.59,-3538.77
2,-46,-17,1727.13
2,-49,-521.74,1622.82
2,-54,394.56,2011.94
2,-65,-362.87,1528.06
2,-86,2817.96,602.19
2,-90,2092.1,-1377.84
2,-92,99.5,70.13
2,-103,2731.25,-997.82
2,-105,1099.77,213.54
2,-107,-3174.07,2793.88
2,-108,-751.16,2123.82
2,-110,-2939.8,3178.3
2,-118,1083.31,229.17
2,-120,-2830.62,2715.9
2,-122,3589.29,864.92
2,-123,-1605.44,3132.63
2,-129,3406.76,331.09
2,-136,-503.09,2652.93
2,-137,2078.66,-2609.64
2,-140,2346.94,-2438.71
2,-142,1440.1,-1951.57
2,-147,1991.41,-965.97
3,-6,-1865.8,-2052.56
3,-16,924.14,-3220.05
3,-47,-3123.95,-1969.91
3,-48,-1408.12,1399.14
3,-50,-105.84,1156.41
3,-61,-2270.43,-681.85
3,-63,-4053.99,-1072.23
3,-69,-1745.16,-2530.1
3,-82,873.84,-3110.74
3,-91,163.36,-490.62
3,-100,-1678.38,524.13
3,-101,-477.28,-3551.49
3,-102,-311.63,528.72
3,-104,-679.74,229.21
3,-106,236.65,-125.34
3,-109,-2037.5,-1461.35
3,-117,-3999.18,-559.06
3,-127,-1255.14,1682.42
3,-139,-849.2,385.44
3,-143,-725.41,-3850.37
3,-149,-1007.28,-3778.91
3,-150,751.71,-643.99
3,-154,354.46,1129.76
3,-158,-1242.27,-122.59
3,-163,-468.24,-123.77
4,-12,-1197.73,597.21
4,-13,-3025.11,1107.04
4,-17,-551.79,389.7
4,-28,-2904.94,3239.21
4,-30,-1317.67,404.79
4,-43,-1156.36,606.89
4,-53,-2496.24,1101.21
4,-58,-3307.97,2596.43
4,-70,-580.09,215.66
4,-77,-1508.12,3064.85
4,-79,-3064.93,1040.87
4,-97,-4041.45,360.12
4,-116,-868.47,471.58
4,-124,-2562.09,1114.99
4,-134,-224.81,1524.52
4,-141,-388.98,298.37
4,-144,-3699.81,1971.78
4,-165,-3313.61,2741.43
5,-14,624.85,-599.17
5,-15,-2406.67,17.87
5,-16,-2635.45,1524.46
5,-28,1860.63,-2410.71
5,-34,208.47,212.51
5,-38,-1258.54,-1802.85
5,-55,-1624.24,-3959.64
5,-58,1457.59,-3053.48
5,-66,2786.38,-1446.08
5,-67,-1064.09,-2031.02
5,-68,-141.82,-1758.69
5,-71,597.01,-2733.72
5,-77,3257.44,-2585.07
5,-82,-2685.76,1633.76
5,-88,242.7,-901.52
5,-94,3611.99,-658.9
5,-95,1798.31,-408.81
5,-96,-875.78,-1999.44
5,-99,-1479.14,-1821.95
5,-101,-4036.87,1193.02
5,-119,-1410.12,-1853.8
5,-121,-812.68,-1695.03
5,-131,-560.11,-169.5
5,-143,-4285,894.14
5,-144,1065.75,-3678.13
5,-145,-439.1,-2452.98
5,-151,97.14,-2789.22
5,-155,-1353.65,-1305.92
5,-156,1538.27,-1835.62
5,-161,-1236.59,-2232.2
5,-165,1451.95,-2908.49
6,-3,1865.8,2052.56
6,-15,3018.73,-2674.07
6,-16,2789.95,-1167.49
6,-23,-4349.46,-678.94
6,-47,-1258.15,82.66
6,-48,457.68,3451.71
6,-50,1759.96,3208.97
6,-61,-404.63,1370.71
6,-63,-2188.19,980.34
6,-69,120.64,-477.54
6,-82,2739.64,-1058.18
6,-91,2029.17,1561.94
6,-100,187.43,2576.69
6,-101,1388.52,-1498.93
6,-102,1554.17,2581.29
6,-104,1186.06,2281.77
6,-106,2102.45,1927.23
6,-109,-171.7,591.21
6,-117,-2133.38,1493.5
6,-127,610.66,3734.98
6,-130,-3401.37,-2014.05
6,-139,1016.6,2438.01
6,-143,1140.39,-1797.8
6,-149,858.52,-1726.34
6,-150,2617.51,1408.57
6,-154,2220.26,3182.32
6,-158,623.54,1929.97
6,-159,-772.78,-2198.15
6,-163,1397.56,1928.8
7,-1,-1969.53,1196.89
7,-2,-3875.7,944.21
7,-9,294.61,1548.81
7,-10,-3809.22,1024.5
7,-19,-332.36,-2597.25
7,-20,-3553.11,409.32
7,-21,-456.65,-2840.64
7,-33,-3426.84,1469.74
7,-36,-3124.5,69.12
7,-59,1182.88,914.46
7,-73,609.69,-4136.25
7,-75,732.13,-3957.36
7,-85,-648.35,-2694.83
7,-86,-1057.74,1546.4
7,-89,-2194.55,-3606.04
7,-90,-1783.6,-433.63
7,-92,-3776.21,1014.35
7,-103,-1144.46,-53.61
7,-105,-2775.93,1157.75
7,-111,377.2,-3663.25
7,-112,1655.09,-2500.71
7,-118,-2792.4,1173.38
7,-122,-286.42,1809.13
7,-125,-2080.46,-3743.86
7,-129,-468.95,1275.3
7,-137,-1797.04,-1665.43
7,-140,-1528.77,-1494.49
7,-142,-2435.6,-1007.36
7,-147,-1884.3,-21.76
8,-11,1331.29,902.66
8,-22,-491.85,-353.25
8,-23,-515.85,-3850.5
8,-31,-3254.06,2297.7
8,-32,-3007.04,2717.01
8,-35,-116.78,220.09
8,-39,-1215.86,1018.03
8,-40,-2039.33,-509.81
8,-41,-987.64,46.82
8,-42,-3135,2367.34
8,-44,374.41,1228.48
8,-47,2575.46,-3088.91
8,-48,4291.29,280.15
8,-51,-1330.98,509.36
8,-56,-2104.94,1777.7
8,-60,939.01,1809.99
8,-61,3428.98,-1800.85
8,-62,-2410.18,1593.02
8,-63,1645.42,-2191.22
8,-64,-1361.03,361.16
8,-72,-1756.65,182.95
8,-81,-2427.96,-1456.52
8,-83,-943.27,1765.9
8,-84,-2778.92,2035.33
8,-87,-3406.15,-366.35
8,-93,-1287.27,749.78
8,-98,-1980.24,1028.4
8,-100,4021.03,-594.87
8,-109,3661.91,-2580.35
8,-117,1700.23,-1678.06
8,-127,4444.27,563.42
8,-128,-2542.26,1416.94
8,-132,-1137.28,1173.87
8,-148,-3878.35,18.89
8,-157,-1858.64,1787.39
8,-162,-519.23,513.81
8,-164,-2009.7,886.79
8,-166,-1676.46,1935.03
9,-1,-2264.14,-351.92
9,-2,-4170.31,-604.6
9,-7,-294.61,-1548.81
9,-10,-4103.83,-524.31
9,-19,-626.97,-4146.07
9,-20,-3847.72,-1139.49
9,-21,-751.26,-4389.45
9,-33,-3721.45,-79.07
9,-36,-3419.11,-1479.69
9,-46,-4187.32,1122.53
9,-54,-3775.76,1407.34
9,-59,888.27,-634.35
9,-85,-942.96,-4243.64
9,-86,-1352.35,-2.41
9,-90,-2078.21,-1982.44
9,-92,-4070.82,-534.47
9,-103,-1439.07,-1602.42
9,-105,-3070.54,-391.06
9,-112,1360.48,-4049.52
9,-118,-3087.01,-375.43
9,-122,-581.03,260.32
9,-129,-763.56,-273.51
9,-137,-2091.65,-3214.24
9,-140,-1823.38,-3043.31
9,-142,-2730.21,-2556.18
9,-147,-2178.91,-1570.58
10,-1,1839.7,172.39
10,-2,-66.48,-80.29
10,-7,3809.22,-1024.5
10,-9,4103.83,524.31
10,-18,-1483.07,2148.56
10,-20,256.12,-615.17
10,-24,-2183.93,-3728.17
10,-25,-953.33,1661.6
10,-26,-779.62,1175.33
10,-27,-991.35,1833.87
10,-29,-513.15,1371.8
10,-33,382.38,445.24
10,-36,684.72,-955.38
10,-37,-2174.07,-3619.05
10,-46,-83.49,1646.85
10,-49,-588.22,1542.53
10,-54,328.07,1931.66
10,-65,-429.35,1447.77
10,-86,2751.48,521.9
10,-90,2025.62,-1458.13
10,-92,33.01,-10.15
10,-103,2664.77,-1078.11
10,-105,1033.29,133.25
10,-107,-3240.55,2713.59
10,-108,-817.65,2043.53
10,-110,-3006.28,3098.01
10,-118,1016.82,148.88
10,-120,-2897.1,2635.61
10,-122,3522.8,784.63
10,-123,-1671.93,3052.34
10,-129,3340.28,250.81
10,-136,-569.57,2572.64
10,-137,2012.18,-2689.93
10,-140,2280.46,-2518.99
10,-142,1373.62,-2031.86
10,-147,1924.92,-1046.26
11,-8,-1331.29,-902.66
11,-22,-1823.15,-1255.9
11,-35,-1448.08,-682.56
11,-39,-2547.16,115.38
11,-40,-3370.62,-1412.46
11,-41,-2318.93,-855.83
11,-44,-956.89,325.82
11,-47,1244.16,-3991.56
11,-48,2960,-622.51
11,-50,4262.27,-865.25
11,-51,-2662.27,-393.3
11,-56,-3436.23,875.05
11,-60,-392.29,907.33
11,-61,2097.69,-2703.51
11,-62,-3741.47,690.36
11,-63,314.12,-3093.88
11,-64,-2692.32,-541.49
11,-72,-3087.94,-719.7
11,-81,-3759.25,-2359.18
11,-83,-2274.57,863.25
11,-84,-4110.21,1132.67
11,-93,-2618.56,-152.88
11,-98,-3311.53,125.74
11,-100,2689.74,-1497.53
11,-102,4056.48,-1492.93
11,-104,3688.38,-1792.44
11,-109,2330.61,-3483.01
11,-117,368.93,-2580.72
11,-127,3112.97,-339.24
11,-128,-3873.56,514.29
11,-132,-2468.58,271.21
11,-139,3518.91,-1636.21
11,-157,-3189.93,884.73
11,-158,3125.85,-2144.25
11,-162,-1850.52,-388.85
11,-163,3899.87,-2145.42
11,-164,-3341,-15.86
11,-166,-3007.75,1032.37
12,-4,1197.73,-597.21
12,-13,-1827.38,509.84
12,-17,645.94,-207.5
12,-28,-1707.2,2642
12,-30,-119.94,-192.42
12,-43,41.37,9.68
12,-53,-1298.51,504
12,-58,-2110.24,1999.23
12,-66,-781.45,3606.63
12,-70,617.65,-381.55
12,-71,-2970.81,2318.99
12,-77,-310.38,2467.64
12,-79,-1867.2,443.66
12,-94,44.16,4393.81
12,-97,-2843.72,-237.08
12,-116,329.26,-125.63
12,-124,-1364.35,517.78
12,-134,972.92,927.31
12,-141,808.76,-298.84
12,-144,-2502.08,1374.57
12,-151,-3470.69,2263.49
12,-156,-2029.56,3217.08
12,-165,-2115.88,2144.22
12,-167,-3732.29,-1391.15
13,-4,3025.11,-1107.04
13,-12,1827.38,-509.84
13,-14,-1115.6,3943.7
13,-17,2473.32,-717.34
13,-28,120.18,2132.16
13,-30,1707.44,-702.26
13,-38,-2998.98,2740.02
13,-43,1868.75,-500.16
13,-53,528.87,-5.83
13,-55,-3364.69,583.23
13,-58,-282.86,1489.39
13,-66,1045.93,3096.8
13,-67,-2804.54,2511.86
13,-68,-1882.26,2784.18
13,-70,2445.03,-891.39
13,-71,-1143.43,1809.16
13,-77,1517,1957.8
13,-79,-39.82,-66.17
13,-88,-1497.75,3641.35
13,-94,1871.54,3883.97
13,-95,57.87,4134.06
13,-96,-2616.22,2543.43
13,-97,-1016.34,-746.92
13,-99,-3219.58,2720.93
13,-113,-3728.7,141.69
13,-116,2156.64,-635.46
13,-119,-3150.57,2689.07
13,-121,-2553.13,2847.84
13,-124,463.03,7.94
13,-134,2800.31,417.48
13,-141,2636.14,-808.68
13,-144,-674.7,864.74
13,-145,-2179.55,2089.9
13,-151,-1643.3,1753.65
13,-155,-3094.1,3236.95
13,-156,-202.18,2707.25
13,-161,-2977.04,2310.67
13,-165,-288.5,1634.39
13,-167,-1904.91,-1900.99
14,-5,-624.85,599.17
14,-13,1115.6,-3943.7
14,-15,-3031.52,617.04
14,-16,-3260.3,2123.63
14,-28,1235.77,-1811.54
14,-34,-416.38,811.68
14,-38,-1883.39,-1203.68
14,-53,1644.47,-3949.53
14,-55,-2249.09,-3360.47
14,-58,832.74,-2454.31
14,-66,2161.53,-846.9
14,-67,-1688.94,-1431.84
14,-68,-766.67,-1159.52
14,-71,-27.84,-2134.54
14,-77,2632.59,-1985.9
14,-79,1075.78,-4009.88
14,-82,-3310.61,2232.93
14,-88,-382.15,-302.35
14,-94,2987.14,-59.73
14,-95,1173.46,190.36
14,-96,-1500.63,-1400.27
14,-99,-2103.99,-1222.78
14,-119,-2034.97,-1254.63
14,-121,-1437.53,-1095.86
14,-124,1578.62,-3935.76
14,-131,-1184.96,429.67
14,-144,440.9,-3078.96
14,-145,-1063.95,-1853.8
14,-151,-527.71,-2190.05
14,-155,-1978.5,-706.75
14,-156,913.41,-1236.45
14,-161,-1861.44,-1633.03
14,-165,827.1,-2309.32
15,-5,2406.67,-17.87
15,-6,-3018.73,2674.07
15,-14,3031.52,-617.04
15,-16,-228.78,1506.59
15,-34,2615.14,194.64
15,-38,1148.13,-1820.73
15,-55,782.43,-3977.51
15,-67,1342.58,-2048.89
15,-68,2264.85,-1776.57
15,-69,-2898.09,2196.53
15,-71,3003.68,-2751.59
15,-82,-279.09,1615.89
15,-88,2649.37,-919.39
15,-91,-989.56,4236.01
15,-95,4204.98,-426.69
15,-96,1530.89,-2017.32
15,-99,927.53,-1839.82
15,-101,-1630.2,1175.14
15,-113,418.41,-4419.05
15,-119,996.55,-1871.67
15,-121,1593.99,-1712.9
15,-131,1846.56,-187.38
15,-143,-1878.34,876.27
15,-145,1967.57,-2470.85
15,-149,-2160.21,947.73
15,-150,-401.22,4082.64
15,-151,2503.81,-2807.09
15,-155,1053.02,-1323.79
15,-156,3944.93,-1853.5
15,-159,-3791.51,475.92
15,-161,1170.07,-2250.08
16,-3,-924.14,3220.05
16,-5,2635.45,-1524.46
16,-6,-2789.95,1167.49
16,-14,3260.3,-2123.63
16,-15,228.78,-1506.59
16,-34,2843.92,-1311.95
16,-38,1376.91,-3327.31
16,-47,-4048.09,1250.14
16,-50,-1029.98,4376.46
16,-61,-3194.57,2538.2
16,-67,1571.36,-3555.47
16,-68,2493.63,-3283.15
16,-69,-2669.31,689.95
16,-82,-50.31,109.3
16,-88,2878.15,-2425.98
16,-91,-760.78,2729.43
16,-96,1759.67,-3523.9
16,-99,1156.31,-3346.41
16,-101,-1401.42,-331.44
16,-102,-1235.78,3748.77
16,-104,-1603.88,3449.26
16,-106,-687.49,3094.71
16,-109,-2961.64,1758.7
16,-119,1225.33,-3378.26
16,-121,1822.77,-3219.49
16,-131,2075.34,-1693.96
16,-139,-1773.34,3605.49
16,-143,-1649.55,-630.32
16,-149,-1931.43,-558.86
16,-150,-172.44,2576.06
16,-154,-569.68,4349.81
16,-155,1281.8,-2830.38
16,-158,-2166.41,3097.45
16,-159,-3562.73,-1030.67
16,-161,1398.86,-3756.66
16,-163,-1392.39,3096.28
17,-4,551.79,-389.7
17,-12,-645.94,207.5
17,-13,-2473.32,717.34
17,-28,-2353.15,2849.5
17,-30,-765.88,15.08
17,-43,-604.57,217.18
17,-53,-1944.45,711.51
17,-58,-2756.18,2206.73
17,-66,-1427.39,3814.14
17,-70,-28.3,-174.05
17,-71,-3616.76,2526.5
17,-77,-956.33,2675.15
17,-79,-2513.14,651.17
17,-97,-3489.66,-29.58
17,-116,-316.68,81.88
17,-124,-2010.3,725.28
17,-134,326.98,1134.82
17,-141,162.81,-91.34
17,-144,-3148.02,1582.08
17,-156,-2675.51,3424.59
17,-165,-2761.82,2351.73
17,-167,-4378.24,-1183.65
18,-1,3322.77,-1976.17
18,-2,1416.59,-2228.84
18,-10,1483.07,-2148.56
18,-20,1739.19,-2763.73
18,-25,529.74,-486.95
18,-26,703.45,-973.23
18,-27,491.72,-314.68
18,-29,969.92,-776.75
18,-33,1865.45,-1703.32
18,-36,2167.79,-3103.93
18,-46,1399.58,-501.71
18,-49,894.85,-606.02
18,-54,1811.14,-216.9
18,-65,1053.72,-700.78
18,-76,-1670.96,1259.36
18,-86,4234.55,-1626.65
18,-92,1516.08,-2158.71
18,-105,2516.36,-2015.31
18,-107,-1757.48,565.03
18,-108,665.42,-105.02
18,-110,-1523.21,949.46
18,-118,2499.89,-1999.67
18,-120,-1414.03,487.06
18,-123,-188.86,903.79
18,-136,913.5,424.08
18,-138,-2855.78,1624.24
18,-152,-2169.41,1589.59
19,-1,-1637.17,3794.14
19,-7,332.36,2597.25
19,-9,626.97,4146.07
19,-20,-3220.75,3006.58
19,-21,-124.29,-243.38
19,-32,3173.24,-3066.62
19,-36,-2792.14,2666.38
19,-52,1379.29,-2032.2
19,-59,1515.24,3511.71
19,-73,942.05,-1539
19,-75,1064.49,-1360.11
19,-85,-315.99,-97.57
19,-86,-725.38,4143.65
19,-89,-1862.19,-1008.79
19,-90,-1451.24,2163.62
19,-103,-812.1,2543.65
19,-105,-2443.57,3755
19,-111,709.56,-1066
19,-112,1987.45,96.55
19,-118,-2460.04,3770.64
19,-122,45.94,4406.39
19,-125,-1748.11,-1146.6
19,-129,-136.59,3872.56
19,-133,2242.26,-2789.21
19,-137,-1464.68,931.82
19,-140,-1196.41,1102.76
19,-142,-2103.24,1589.89
19,-147,-1551.94,2575.49
19,-153,2113.3,-2417.28
20,-1,1583.58,787.56
20,-2,-322.6,534.89
20,-7,3553.11,-409.32
20,-9,3847.72,1139.49
20,-10,-256.12,615.17
20,-18,-1739.19,2763.73
20,-19,3220.75,-3006.58
20,-21,3096.45,-3249.96
20,-24,-2440.05,-3112.99
20,-25,-1209.45,2276.77
20,-26,-1035.74,1790.5
20,-27,-1247.47,2449.05
20,-29,-769.26,1986.98
20,-33,126.27,1060.41
20,-36,428.61,-340.2
20,-37,-2430.19,-3003.88
20,-46,-339.6,2262.02
20,-49,-844.34,2157.71
20,-54,71.96,2546.83
20,-65,-685.47,2062.95
20,-85,2904.76,-3104.15
20,-86,2495.36,1137.08
20,-89,1358.56,-4015.36
20,-90,1769.51,-842.96
20,-92,-223.1,605.02
20,-103,2408.65,-462.93
20,-105,777.17,748.42
20,-108,-1073.76,2658.71
20,-118,760.71,764.06
20,-120,-3153.21,3250.79
20,-122,3266.69,1399.81
20,-123,-1928.04,3667.52
20,-125,1472.64,-4153.18
20,-129,3084.16,865.98
20,-136,-825.69,3187.81
20,-137,1756.06,-2074.76
20,-140,2024.34,-1903.82
20,-142,1117.5,-1416.69
20,-147,1668.81,-431.09
21,-1,-1512.87,4037.52
21,-7,456.65,2840.64
21,-9,751.26,4389.45
21,-19,124.29,243.38
21,-20,-3096.45,3249.96
21,-31,3050.52,-3242.54
21,-32,3297.54,-2823.23
21,-36,-2667.85,2909.76
21,-42,3169.58,-3172.9
21,-52,1503.59,-1788.82
21,-59,1639.54,3755.1
21,-73,1066.34,-1295.61
21,-75,1188.78,-1116.72
21,-85,-191.7,145.81
21,-86,-601.09,4387.04
21,-89,-1737.89,-765.4
21,-90,-1326.95,2407
21,-103,-687.8,2787.03
21,-111,833.85,-822.61
21,-112,2111.75,339.93
21,-125,-1623.81,-903.22
21,-129,-12.29,4115.94
21,-133,2366.56,-2545.83
21,-137,-1340.39,1175.2
21,-140,-1072.11,1346.14
21,-142,-1978.95,1833.27
21,-147,-1427.64,2818.87
21,-153,2237.6,-2173.89
22,-8,491.85,353.25
22,-11,1823.15,1255.9
22,-23,-24,-3497.25
22,-31,-2762.2,2650.95
22,-32,-2515.19,3070.25
22,-35,375.07,573.34
22,-39,-724.01,1371.28
22,-40,-1547.47,-156.56
22,-41,-495.79,400.07
22,-42,-2643.14,2720.59
22,-44,866.26,1581.72
22,-47,3067.31,-2735.66
22,-51,-839.12,862.6
22,-56,-1613.09,2130.95
22,-60,1430.86,2163.24
22,-61,3920.83,-1447.6
22,-62,-1918.32,1946.27
22,-63,2137.27,-1837.98
22,-64,-869.17,714.41
22,-72,-1264.8,536.2
22,-81,-1936.1,-1103.27
22,-83,-451.42,2119.15
22,-84,-2287.06,2388.57
22,-87,-2914.3,-13.11
22,-93,-795.41,1103.02
22,-98,-1488.39,1381.64
22,-100,4512.89,-241.62
22,-117,2192.08,-1324.81
22,-128,-2050.41,1770.19
22,-132,-645.43,1527.12
22,-148,-3386.5,372.13
22,-157,-1366.78,2140.64
22,-162,-27.38,867.06
22,-164,-1517.85,1240.04
22,-166,-1184.61,2288.27
23,-6,4349.46,678.94
23,-8,515.85,3850.5
23,-22,24,3497.25
23,-35,399.07,4070.59
23,-40,-1523.47,3340.69
23,-41,-471.79,3897.32
23,-47,3091.31,761.59
23,-51,-815.12,4359.85
23,-61,3944.83,2049.65
23,-63,2161.27,1659.27
23,-64,-845.17,4211.66
23,-69,4470.1,201.4
23,-72,-1240.8,4033.45
23,-78,-4090.3,-632.93
23,-80,1209.52,-3783.49
23,-81,-1912.1,2393.98
23,-87,-2890.3,3484.15
23,-109,4177.76,1270.15
23,-117,2216.08,2172.44
23,-130,948.09,-1335.12
23,-159,3576.68,-1519.22
23,-162,-3.38,4364.31
24,-2,2117.45,3647.88
24,-10,2183.93,3728.17
24,-20,2440.05,3112.99
24,-36,2868.66,2772.79
24,-37,9.86,109.11
24,-89,3798.61,-902.37
24,-92,2216.95,3718.01
24,-125,3912.69,-1040.19
24,-137,4196.11,1038.23
24,-142,3557.55,1696.3
25,-1,2793.03,-1489.21
25,-2,886.85,-1741.89
25,-10,953.33,-1661.6
25,-18,-529.74,486.95
25,-20,1209.45,-2276.77
25,-26,173.71,-486.27
25,-27,-38.02,172.27
25,-29,440.18,-289.8
25,-33,1335.72,-1216.36
25,-36,1638.05,-2616.98
25,-46,869.85,-14.76
25,-49,365.11,-119.07
25,-54,1281.41,270.05
25,-65,523.98,-213.83
25,-76,-2200.7,1746.31
25,-86,3704.81,-1139.7
25,-90,2978.95,-3119.73
25,-92,986.35,-1671.75
25,-103,3618.1,-2739.71
25,-105,1986.62,-1528.35
25,-107,-2287.22,1051.99
25,-108,135.69,381.93
25,-110,-2052.95,1436.41
25,-118,1970.16,-1512.72
25,-120,-1943.77,974.01
25,-123,-718.59,1390.74
25,-129,4293.61,-1410.8
25,-136,383.76,911.04
25,-138,-3385.52,2111.2
25,-142,2326.95,-3693.46
25,-147,2878.26,-2707.86
25,-152,-2699.15,2076.55
26,-1,2619.32,-1002.94
26,-2,713.14,-1255.61
26,-10,779.62,-1175.33
26,-18,-703.45,973.23
26,-20,1035.74,-1790.5
26,-25,-173.71,486.27
26,-27,-211.73,658.55
26,-29,266.47,196.48
26,-33,1162,-730.09
26,-36,1464.34,-2130.7
26,-46,696.13,471.52
26,-49,191.4,367.21
26,-54,1107.69,756.33
26,-65,350.27,272.45
26,-76,-2374.41,2232.59
26,-86,3531.1,-653.43
26,-90,2805.24,-2633.46
26,-92,812.63,-1185.48
26,-103,3444.39,-2253.43
26,-105,1812.91,-1042.08
26,-107,-2460.93,1538.26
26,-108,-38.03,868.21
26,-110,-2226.66,1922.69
26,-118,1796.44,-1026.44
26,-120,-2117.48,1460.29
26,-122,4302.42,-390.69
26,-123,-892.31,1877.02
26,-129,4119.9,-924.52
26,-136,210.05,1397.31
26,-138,-3559.23,2597.47
26,-142,2153.24,-3207.19
26,-147,2704.55,-2221.59
26,-152,-2872.86,2562.82
27,-1,2831.05,-1661.49
27,-2,924.87,-1914.16
27,-10,991.35,-1833.87
27,-18,-491.72,314.68
27,-20,1247.47,-2449.05
27,-25,38.02,-172.27
27,-26,211.73,-658.55
27,-29,478.2,-462.07
27,-33,1373.74,-1388.63
27,-36,1676.07,-2789.25
27,-46,907.87,-187.03
27,-49,403.13,-291.34
27,-54,1319.43,97.78
27,-65,562,-386.1
27,-76,-2162.68,1574.04
27,-86,3742.83,-1311.97
27,-90,3016.97,-3292
27,-92,1024.37,-1844.03
27,-105,2024.64,-1700.62
27,-107,-2249.2,879.72
27,-108,173.71,209.66
27,-110,-2014.93,1264.14
27,-118,2008.18,-1684.99
27,-120,-1905.75,801.74
27,-123,-680.57,1218.47
27,-136,421.78,738.77
27,-138,-3347.5,1938.92
27,-142,2364.97,-3865.74
27,-147,2916.28,-2880.14
27,-152,-2661.13,1904.28
28,-4,2904.94,-3239.21
28,-5,-1860.63,2410.71
28,-12,1707.2,-2642
28,-13,-120.18,-2132.16
28,-14,-1235.77,1811.54
28,-17,2353.15,-2849.5
28,-30,1587.26,-2834.42
28,-34,-1652.16,2623.22
28,-38,-3119.16,607.86
28,-43,1748.57,-2632.32
28,-53,408.69,-2138
28,-55,-3484.87,-1548.93
28,-58,-403.03,-642.77
28,-66,925.76,964.63
28,-67,-2924.71,379.69
28,-68,-2002.44,652.02
28,-70,2324.85,-3023.55
28,-71,-1263.61,-323.01
28,-77,1396.82,-174.36
28,-79,-160,-2198.34
28,-88,-1617.92,1509.19
28,-94,1751.36,1751.81
28,-95,-62.31,2001.9
28,-96,-2736.4,411.27
28,-97,-1136.51,-2879.08
28,-99,-3339.76,588.76
28,-113,-3848.88,-1990.47
28,-116,2036.47,-2767.62
28,-119,-3270.75,556.91
28,-121,-2673.31,715.68
28,-124,342.85,-2124.22
28,-131,-2420.73,2241.21
28,-134,2680.13,-1714.68
28,-141,2515.96,-2940.84
28,-144,-794.88,-1267.42
28,-145,-2299.73,-42.27
28,-151,-1763.48,-378.51
28,-155,-3214.28,1104.79
28,-156,-322.36,575.08
28,-161,-3097.22,178.51
28,-165,-408.68,-497.78
28,-167,-2025.09,-4033.15
29,-1,2352.84,-1199.42
29,-2,446.67,-1452.09
29,-10,513.15,-1371.8
29,-18,-969.92,776.75
29,-20,769.26,-1986.98
29,-25,-440.18,289.8
29,-26,-266.47,-196.48
29,-27,-478.2,462.07
29,-33,895.53,-926.56
29,-36,1197.87,-2327.18
29,-46,429.66,275.04
29,-49,-75.08,170.73
29,-54,841.22,559.85
29,-65,83.79,75.97
29,-76,-2640.88,2036.11
29,-86,3264.63,-849.9
29,-90,2538.77,-2829.94
29,-92,546.16,-1381.96
29,-103,3177.91,-2449.91
29,-105,1546.44,-1238.56
29,-107,-2727.4,1341.79
29,-108,-304.5,671.73
29,-110,-2493.13,1726.21
29,-118,1529.97,-1222.92
29,-120,-2383.95,1263.81
29,-122,4035.95,-587.17
29,-123,-1158.78,1680.54
29,-129,3853.42,-1121
29,-136,-56.42,1200.84
29,-138,-3825.71,2400.99
29,-142,1886.77,-3403.67
29,-147,2438.07,-2418.07
29,-152,-3139.34,2366.35
30,-4,1317.67,-404.79
30,-12,119.94,192.42
30,-13,-1707.44,702.26
30,-17,765.88,-15.08
30,-28,-1587.26,2834.42
30,-43,161.31,202.1
30,-53,-1178.57,696.43
30,-58,-1990.3,2191.65
30,-66,-661.51,3799.05
30,-70,737.58,-189.13
30,-71,-2850.88,2511.41
30,-77,-190.45,2660.06
30,-79,-1747.26,636.08
30,-97,-2723.78,-44.66
30,-116,449.2,66.8
30,-124,-1244.42,710.2
30,-134,1092.86,1119.74
30,-141,928.69,-106.42
30,-144,-2382.14,1567
30,-151,-3350.75,2455.91
30,-156,-1909.62,3409.51
30,-165,-1995.94,2336.64
30,-167,-3612.36,-1198.73
31,-8,3254.06,-2297.7
31,-21,-3050.52,3242.54
31,-22,2762.2,-2650.95
31,-32,247.02,419.3
